nit	empresa	fuente	nit_len
891410886	ASOCIACION PROTECTORA DE ANIMALES Y LAS PLANTAS	secop_ii_proveedores	9.0
860532945	FEDERACION COLOMBIANA DE JUDO	secop_ii_proveedores	9.0
900723935	COLAZIONE GOURMET SAS	secop_ii_proveedores	9.0
900171211	GLOBAL LIFE AMBULANCIAS SAS	secop_ii_proveedores	9.0
860513225	RINCONCITO MUSICAL LIMITADA	secop_ii_proveedores	9.0
900798570	FUNDACION INSTINTOS	secop_ii_proveedores	9.0
800239896	ASOCIACION DE HOGARES COMUNITARIOS DE MUJERES GESTANTES MADRE LACTANTES Y MENOR DE 2 ANOS SECTOR VILLA DEL CARMEN VOZ DEL PUEBLO LA CANDELARIA	secop_ii_proveedores	9.0
900557982	Planos y Planas Corporacion	secop_ii_proveedores	9.0
900165460	A1 BIOSEGURIDAD	secop_ii_proveedores	9.0
830127607	AGENCIA NACIONAL DE HIDROCARBUROS	secop_ii_proveedores	9.0
830122870	OLARTE MOURE & ASOCIADOS SAS	secop_ii_proveedores	9.0
800092324	ASOCIACION DE EMPRESAS DE LA CADENA DE VALOR DEL TRANSPORTE  ASEMTUR	secop_ii_proveedores	9.0
891411665	ESE HOSPITAL CRISTO REY	secop_ii_proveedores	9.0
837000463	COOPERATIVA DE TRABAJO ASOCIADO VIAL EL ACIAL INDIGENA LTDA	secop_ii_proveedores	9.0
800232137	REPRESENTACIONES A & D LTDA	secop_ii_proveedores	9.0
901189826	ACD CONSTRUCCIONES SAS	secop_ii_proveedores	9.0
900977890	ASCENSORES TECNIVEC SAS	secop_ii_proveedores	9.0
900832646	CORPORACION DANIEL PEREZ CDP	secop_ii_proveedores	9.0
890000805	LIGA DE FUTBOL DEL QUINDIO	secop_ii_proveedores	9.0
890209698	CLINICA CHICAMOCHA SA	secop_ii_proveedores	9.0
891480024	MUNICIPIO DE BELEN DE UMBRIA	secop_ii_proveedores	9.0
900555037	M2 MARKETING SAS	secop_ii_proveedores	9.0
900804368	Intek Group S.A.S.	secop_ii_proveedores	9.0
901337523	Integralv6 SAS	secop_ii_proveedores	9.0
800241602	FUNDACION COLOMBIANA DE CANCEROLOGIA CLINICA VIDA	secop_ii_proveedores	9.0
900700729	NEXTPRO RENTA Y PRODUCCION DE EVENTOS SAS	secop_ii_proveedores	9.0
804007790	G.M.T. LTDA. INGENIEROS CONTRATISTAS	secop_ii_proveedores	9.0
901149836	Smart Worlds	secop_ii_proveedores	9.0
860518574	CSC LTDA	secop_ii_proveedores	9.0
890983814	ALCALDIA MUNICIPAL SAN PEDRO DE URABA	secop_ii_proveedores	9.0
900826049	Neucix SAS	secop_ii_proveedores	9.0
813000144	CONSTRUCCIONES LAGO SAS	secop_ii_proveedores	9.0
901100536	DRECO INGENIERIA SAS	secop_ii_proveedores	9.0
830068504	ACUSTICA TECNICA ACUSTEC DE COLOMBIA SAS	secop_ii_proveedores	9.0
900726307	CORPORACION LLANO Y JOROPO HILDO ARIEL AGUIRRE DAZA	secop_ii_proveedores	9.0
901142893	CONSORCIO HIDROAGUAS 1345-2017	secop_ii_proveedores	9.0
901184191	UNION TEMPORAL TRANSPORTE SERVIUNIDO	secop_ii_proveedores	9.0
890801141	MUNICIPIO DE PALESTINA CALDAS	secop_ii_proveedores	9.0
860521570	BIODIAGNOSTICA SAS	secop_ii_proveedores	9.0
830060434	GERWILL LIMITADA	secop_ii_proveedores	9.0
900572821	C&M CONSTRUCTORES DEL PACIFICO SAS	secop_ii_proveedores	9.0
800088357	NEXIA MONTES & ASOCIADOS S.A.S.	secop_ii_proveedores	9.0
900665188	SERVICIOS INTEGRALES ISLAND BREEZE SAS	secop_ii_proveedores	9.0
900214070	LIGA DE GIMNASIA DEL QUINDIO	secop_ii_proveedores	9.0
901109879	DIVERGENTE AGENCIA INTEGRAL DE EVENTOS SAS	secop_ii_proveedores	9.0
900379439	TMS CORPORATION SAS	secop_ii_proveedores	9.0
800096744	MUNICIPIO DE CERETE	secop_ii_proveedores	9.0
890208098	ALCALDIA MUNICIPAL DE CHIPATA	secop_ii_proveedores	9.0
900765896	HMV CONSULTORIA S.A.S	secop_ii_proveedores	9.0
830079479	COMPUTADORES PARA EDUCAR	secop_ii_proveedores	9.0
900254421	FUNDACION ESESCO	secop_ii_proveedores	9.0
901152209	SM MULTISERVICIOS Y SERVIFUMIGAR	secop_ii_proveedores	9.0
800164571	ASOCIACION DE PADRES DE FAMILIA DE LOS HOGARES COMUNITARIOS DE BIENESTAR MUNICIPIO DE TORIBIO	secop_ii_proveedores	9.0
900571428	LOTERO ZULUAGA ABOGADOS S.A.S	secop_ii_proveedores	9.0
830140331	Producciones 5y6 SAS	secop_ii_proveedores	9.0
901149936	Clover Group SAS	secop_ii_proveedores	9.0
899999061	SECRETARIA DISTRITAL DE GOBIERNO	secop_ii_proveedores	9.0
900545795	Compania Automotriz de Occidente S.A.S.	secop_ii_proveedores	9.0
900830345	IPS SALUD PARA SUCRE SAS	secop_ii_proveedores	9.0
900834692	COMERCIALIZADORA CB MEDICAL SAS	secop_ii_proveedores	9.0
900756537	AIR QUALITY DEL CARIBE S.A.S	secop_ii_proveedores	9.0
900334728	HIDRICOS LIMITADA	secop_ii_proveedores	9.0
830080654	PRODUCTOS TUNDRA LTDA	secop_ii_proveedores	9.0
900081961	PAGA S.A	secop_ii_proveedores	9.0
804000674	ASOCIACION DE PADRES DE FAMILIA DE LOS HOGARES DE BIENESTAR DEL MUNICIPIO DE VELEZ	secop_ii_proveedores	9.0
900668014	BIG SOLUTIONS ENGINEERING SAS	secop_ii_proveedores	9.0
830011060	Ceragon America Latina LTDA Sucursal Colombia	secop_ii_proveedores	9.0
800072607	REDICOL SAS	secop_ii_proveedores	9.0
900302872	VARIEDADES Y BILLARES NINO E.U	secop_ii_proveedores	9.0
890503483	ALCALDIA DE BUCARASICA	secop_ii_proveedores	9.0
800202699	SOCIEDAD CORAL SANTA CECILIA	secop_ii_proveedores	9.0
900192048	ASOCIACION SIRVIENDO CON AMOR	secop_ii_proveedores	9.0
890981796	Fundacion Universitaria Esumer	secop_ii_proveedores	9.0
900277430	GRUPO INVERSIONISTA DE OCCIDENTE GIO SAS	secop_ii_proveedores	9.0
800086963	LUNITA CLARA	secop_ii_proveedores	9.0
812000480	ASOCIACION DE PADRES DE FAMILIAS DE NINOS USUARIOS DEL CDI NUEVA ILUCION	secop_ii_proveedores	9.0
900862733	M.J. ANCLA S.A.S.	secop_ii_proveedores	9.0
900131050	ASOCIACION DE HOGARES DE BIENESTAR SECTOR MOJICA 1	secop_ii_proveedores	9.0
900842676	CORPORACION PORTAL DE LUZ	secop_ii_proveedores	9.0
900698365	Sociedad Administradora de Parqueos S.A.S	secop_ii_proveedores	9.0
801001894	GRUPO TEATRO AZUL	secop_ii_proveedores	9.0
800111618	MAQUINARIAS PARA AREAS VERDES SA MAQUIVER SA	secop_ii_proveedores	9.0
900370758	E SIGN COLOMBIA	secop_ii_proveedores	9.0
802020420	Fundacion Semillas de Prosperidad	secop_ii_proveedores	9.0
901001623	GRUPO EMPRESARIAL HTM SAS	secop_ii_proveedores	9.0
830041027	JARAMILLO PEREZ Y CONSULTORES ASOCIADOS S.A.S.	secop_ii_proveedores	9.0
830087371	ALIANZA TERRESTRE S.A.S	secop_ii_proveedores	9.0
800130480	CENTRO DE MEDICINA NUCLEAR DEL TOLIMA LTDA	secop_ii_proveedores	9.0
890984423	AREA METROPOLITANA DEL VALLE DE ABURRA	secop_ii_proveedores	9.0
901373121	Technology Innova SAS	secop_ii_proveedores	9.0
891856593	MUNICIPIO DE JERICO - BOYACA	secop_ii_proveedores	9.0
900737570	ALLFLEX EUROPE	secop_ii_proveedores	9.0
800144000	ASOCIACION HOTELERA Y TURISTICA DE COLOMBIA COTELCO ANTIOQUIA	secop_ii_proveedores	9.0
830108127	CREARE DISENO LTDA	secop_ii_proveedores	9.0
830146061	ANILLO DOBLE O SAS	secop_ii_proveedores	9.0
891702186	MUNICIPIO DE  ARIGUANI	secop_ii_proveedores	9.0
900592260	COMERCIALIZADORA SALOBRE S.A.S	secop_ii_proveedores	9.0
822001346	ASOCIACION ACCION SOCIAL FAC NUESTRA SENORA DE LORETO SECCIONAL APIAY	secop_ii_proveedores	9.0
900086428	ASOCIACION PROGRESISTA COLOMBIANA DE DESARROLLO	secop_ii_proveedores	9.0
812001414	DEPOSITO LAS CASAS LTDA	secop_ii_proveedores	9.0
900518730	DUMALUX SAS	secop_ii_proveedores	9.0
900294451	CORPORACION GUARDIA CIMARRONA DE SAN BASILIO DE PALENQUE	secop_ii_proveedores	9.0
900063374	RB TECNOLOGIA S.A.S	secop_ii_proveedores	9.0
900735297	BIOTA CONSULTING GROUP SAS	secop_ii_proveedores	9.0
900661569	EXATIC SAS	secop_ii_proveedores	9.0
900804139	CADIMAS CONSULTORIAS Y CONSTRUCCIONES SAS	secop_ii_proveedores	9.0
800114776	ASOCIACION DE PADRES USUARIOS DE HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR SECTOR ALMENAR	secop_ii_proveedores	9.0
800099187	ALCALDIA MUNICIPAL DE TIPACOQUE	secop_ii_proveedores	9.0
901123759	COMERCIALIZADORA MEDINA Y ASOCIADOS SAS	secop_ii_proveedores	9.0
900491284	NATIONAL INSTRUMENTS COLOMBIA S.A.S.	secop_ii_proveedores	9.0
802006515	COMPGENIOSS S.A.S	secop_ii_proveedores	9.0
900103013	CONTEXTO INTELECTUAL S.A.	secop_ii_proveedores	9.0
830090131	S.M.I ELECTRONICA S.A.S	secop_ii_proveedores	9.0
890980084	CONGREGACION SIERVAS DEL SANTISIMO Y DE LA CARIDAD	secop_ii_proveedores	9.0
900513434	CORPORACION VISION FUTURO	secop_ii_proveedores	9.0
800180223	LONJA DE PROPIEDAD RAIZ DE CALDAS	secop_ii_proveedores	9.0
819001345	EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PEDRAZA	secop_ii_proveedores	9.0
000000001	Vortal Operations	secop_ii_proveedores	9.0
900111253	FUNDACION POR AMOR A BARANOA	secop_ii_proveedores	9.0
900519651	ARTEC CONSTRUCCIONESY MONTAJES SAS	secop_ii_proveedores	9.0
900668459	DISTRIBUIDORA PULPAMAZ SAS	secop_ii_proveedores	9.0
900811192	Valora Inversiones S.A.S.	secop_ii_proveedores	9.0
901109165	Fexsa Ingenieria y Servicios S.A.S	secop_ii_proveedores	9.0
901285149	INGENIERIA Y SERVICIOS ELECTROMECANICOS S.A.S	secop_ii_proveedores	9.0
900088976	CABILDO MAYOR INGA KICHWA DE BOGOTA	secop_ii_proveedores	9.0
807001629	ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR FAMI SEIS	secop_ii_proveedores	9.0
800162492	AQUAMAR S.A.	secop_ii_proveedores	9.0
900887865	ENDOCRINORTE SAS	secop_ii_proveedores	9.0
901202489	CONSULTORIA Y CONSTRUCCIONES RAM SAS	secop_ii_proveedores	9.0
891680010	GOBERNACION DEL CHOCO	secop_ii_proveedores	9.0
900652605	Fundacion La Maldita Vanidad Teatro	secop_ii_proveedores	9.0
800059275	Centro de Bienestar del Anciano Casa del Abuelito de El Carmen de Bolivar	secop_ii_proveedores	9.0
830124848	SEAN ELECTRONICA LIMITADA	secop_ii_proveedores	9.0
750479239	ESTACION DE SERVICIO SAN ANTONIO	secop_ii_proveedores	9.0
844003742	FERRECONSTRUCCIONES LA ESCUADRA LTDA	secop_ii_proveedores	9.0
900200356	Clouxter SAS	secop_ii_proveedores	9.0
824005489	FUNDACION PROYECTANDO VIDA	secop_ii_proveedores	9.0
901016177	SOJURIDICA COLOMBIA SAS	secop_ii_proveedores	9.0
802014731	CUERPO DE BOMBEROS VOLUNTARIOS DE PUERTO COLOMBIA	secop_ii_proveedores	9.0
800083756	ASOCIACION DE USUARIOS DEL PROGRAMA HOGARES COMUNITARIOS DE BIENESTAR LA UNION ESPERANZA	secop_ii_proveedores	9.0
804014509	LITIS DATA LTDA	secop_ii_proveedores	9.0
800214037	EXPRESOS YSERVICIOS EXPRESER SAS	secop_ii_proveedores	9.0
890103657	CORPORACION UNIVERSITARIA LATINOAMERICANA	secop_ii_proveedores	9.0
900250968	AUDIO CONCEPT DE COLOMBIA SA	secop_ii_proveedores	9.0
900886109	INNOVACION Y DESARROLLO COSMOSERVIR S.A.S	secop_ii_proveedores	9.0
900220002	UNION TEMPORAL SELCOMP - TMI	secop_ii_proveedores	9.0
901244028	TECNOLOGIAS EN SERVICIOS INDUSTRIALES & MEDIO AMBIENTE SAS	secop_ii_proveedores	9.0
900237637	CORPORACION CERES	secop_ii_proveedores	9.0
900608169	ECODANIMAR S.A.S.	secop_ii_proveedores	9.0
809004046	CENTRO REGIONAL DE PRODUCTIVIDAD Y DESARROLLO TECNOLOGICO DEL TOLIMA	secop_ii_proveedores	9.0
900811742	UNION DE INVERSORES & CIA S EN C	secop_ii_proveedores	9.0
900142317	HI-TECH AUTOMATIZACION S.A.	secop_ii_proveedores	9.0
900150564	COMERCIALIZADORA AGROINDUSTRIAL COLOMBIANA SAS	secop_ii_proveedores	9.0
820003787	EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD BRICENO	secop_ii_proveedores	9.0
890303841	HOSPITAL SAN JUAN DE DIOS DE CALI	secop_ii_proveedores	9.0
900370022	GATI Consultores S.A.S	secop_ii_proveedores	9.0
900222494	Corporacion para investigaciones y estudios en sociedad  patrimonio  ambiente e historia	secop_ii_proveedores	9.0
900694164	HG INGENIERIA Y CONSTRUCCIONES SAS	secop_ii_proveedores	9.0
901145757	JCINGENIERIA HOSPITALARIA S.A.S.	secop_ii_proveedores	9.0
900087960	COLEGIO TALLER  PSICOPEDAGOGICO DE LOS ANDES	secop_ii_proveedores	9.0
890480795	ASOCIACION DE PADRES DE FAMILIA DE NINOS Y NINAS USUARIOS DEL HOGAR INFANTIL COMUNITARIO MI PORVENIR	secop_ii_proveedores	9.0
901093455	H&Y SALAMANCA S.A.S.	secop_ii_proveedores	9.0
900646731	INDUTEC SOLUCIONES INTEGRALES S.A.S	secop_ii_proveedores	9.0
900395025	ORTODONCIA PARA TODOS SAS IPS	secop_ii_proveedores	9.0
900534288	MEC ELECTRICAS Y COMUNICACIONES SAS	secop_ii_proveedores	9.0
807002270	COOPERATIVA DE TRABAJO ASOCIADO PROFESIONAL EN ESTUDIOS Y SERVICIOS TECNICO AMBIENTAL	secop_ii_proveedores	9.0
800062255	MUNICIPIO DE TOGUI	secop_ii_proveedores	9.0
900449707	IMPACT-PSY SAS	secop_ii_proveedores	9.0
890913861	uniformes industriales ropa y calzado quin lop sa	secop_ii_proveedores	9.0
901163468	OCEANLIGHT S.A.S.	secop_ii_proveedores	9.0
805008093	Escuela Taller de Arte Boteritos	secop_ii_proveedores	9.0
900410106	SOLUCIONES INTEGRALES INTERNACIONALES S.A.S	secop_ii_proveedores	9.0
900716467	CLINICA DE MEDICINA VITAL SAS	secop_ii_proveedores	9.0
800208925	GRUPO INTENT DE COLOMBIA S.A.S	secop_ii_proveedores	9.0
901174165	ESPECIALIDADES MEDICAS INTEGRALES DEL CARIBE	secop_ii_proveedores	9.0
800116284	MUNICIPIO DE SANTO TOMAS	secop_ii_proveedores	9.0
900399428	REMPE DE COLOMBIA SAS	secop_ii_proveedores	9.0
900818856	Lattitude Corp SAS	secop_ii_proveedores	9.0
800167616	ASOCIACION DE PADRES DE FAMILIA DE HOGARES DE BIENESTAR BARRIO BOTERO	secop_ii_proveedores	9.0
900371908	PROCOLCA SAS	secop_ii_proveedores	9.0
900328450	APAES SAS	secop_ii_proveedores	9.0
901034510	CONSORCIO ESTABILIZACION 2017	secop_ii_proveedores	9.0
860052527	SALSAMENTARIA MARTMORE LTDA	secop_ii_proveedores	9.0
900485309	CORPORACION PARA LA PROSPERIDAD DE NUESTRA GENTE	secop_ii_proveedores	9.0
900969540	AEROSPACE & SIMULATORS SAS	secop_ii_proveedores	9.0
800134050	ASOCIACION DE PADRES USUARIOS DE LOS HOGARES COMUNITARIOS DE BIENESTAR SECTOR UNO DE CHIQUINQUIRA	secop_ii_proveedores	9.0
824000142	COOPERATIVA DE TRABAJADORES ASOCIADOS DE CONSTRUCCION MANTENIMIENTO DE VIAS DE CASACARA	secop_ii_proveedores	9.0
900229431	SOLUGISTIK S.A.S	secop_ii_proveedores	9.0
901379424	UNION TEMPORAL CAMINOS DEL AFECTO	secop_ii_proveedores	9.0
900844751	MEDICAL NOVA SAS	secop_ii_proveedores	9.0
843000056	BOMBEROS VOLUNTARIOS DE INIRIDA	secop_ii_proveedores	9.0
900805995	LABINST S.A.S.	secop_ii_proveedores	9.0
890201262	ARQUIDIOCESIS DE BUCARAMANGA	secop_ii_proveedores	9.0
811022688	Cooperativa Financiera de Antioquia	secop_ii_proveedores	9.0
800087160	Colombiana de Manufacturas Colman SAS	secop_ii_proveedores	9.0
800168868	Asociacion de Padres Usuarios de los Hogares Comunitarios de Bienestar Familiar  otras Modalidades de Atencion a la Primera Infancia  y Madres Comunit	secop_ii_proveedores	9.0
891800986	MUNICIPO DE VENTAQUEMADA	secop_ii_proveedores	9.0
900824941	BIG PLUS SAS	secop_ii_proveedores	9.0
901076932	CORPORACION MUNDO VISION TV	secop_ii_proveedores	9.0
800218936	Suministros y Servicios Tecnicos Maritimos Asociados Astemar Ltda	secop_ii_proveedores	9.0
860023999	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL DE SAN JUAN DE RIO SECO	secop_ii_proveedores	9.0
830007560	ID SAS	secop_ii_proveedores	9.0
901274287	FUNDACION PARA UN MEJOR VIVIR DE PAZCIFICO	secop_ii_proveedores	9.0
900115263	FRESA PRODUCCIONES Y COMUNICACIONES S.A.S	secop_ii_proveedores	9.0
900624047	TC Abogados S.A.S.	secop_ii_proveedores	9.0
800177569	ASOCIACION DE PADRES USUARIOS DE LOS HOGARES COMUNITARIOS DE BIENESTAR FAMILIAR OTRAS MODALIDADES DE ATENCION A PRIMERA INFANCIA Y MADRES COMUNITARIAS	secop_ii_proveedores	9.0
812003382	ESE HOSPITAL LOCAL DE PUERTO LIBERTADOR  EL DIVINO NINO	secop_ii_proveedores	9.0
811024000	Junta Administradora Acueducto Multiveredal La Iguana	secop_ii_proveedores	9.0
830008059	Corporacion para el Desarrollo de los Parques y la Recreacion en Bogota	secop_ii_proveedores	9.0
826000751	ASOCIACION DE PADRES DE FAMILIA DEL RESTAURANTE ESCOLAR SAN MIGUEL	secop_ii_proveedores	9.0
800041873	MONTANAS DE CHICAQUE SAS	secop_ii_proveedores	9.0
800033262	FEDERACION DE MUTUALES DE ANTIOQUIA	secop_ii_proveedores	9.0
822003009	CAMINOS SAS	secop_ii_proveedores	9.0
900278276	ASFALTEMOS SAS	secop_ii_proveedores	9.0
800038389	Curvilco del Oriente S.A.S.	secop_ii_proveedores	9.0
900976660	PSICONSULTING SAS	secop_ii_proveedores	9.0
892301377	ASOCIACION DE PADRES DE FAMILIA DEL HOGAR INFANTIL AGUACHICA	secop_ii_proveedores	9.0
890501102	ALCALDIA MUNICIPAL DE OCANA	secop_ii_proveedores	9.0
800187085	COSTA REAL LTDA	secop_ii_proveedores	9.0
900230503	FUNDACION MISION VERDE ONG	secop_ii_proveedores	9.0
900084777	RED EMPRESARIAL DE SERVICIOS S.A.	secop_ii_proveedores	9.0
901283286	RECA CONSULTING S.A.S.	secop_ii_proveedores	9.0
800242982	asociacion de padres de familia de los hogares de bienestar la inmaculada de soledad	secop_ii_proveedores	9.0
800071243	CASA DENTAL EDUARDO DAZA LTDA	secop_ii_proveedores	9.0
900031833	ALIMENTOS PIPPO S.A.S	secop_ii_proveedores	9.0
901384549	JOSBEING SAS	secop_ii_proveedores	9.0
830025968	AUTOMATIZACION AVANZADA S.A.	secop_ii_proveedores	9.0
811030748	Metrologia Global S.A.S	secop_ii_proveedores	9.0
900105033	QUIMICOL SERV SAS	secop_ii_proveedores	9.0
820003360	EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE DE PARE	secop_ii_proveedores	9.0
800045684	Marla Silebi y Compania sociedad en comandita	secop_ii_proveedores	9.0
899999330	MUNICIPIO DE LENGUAZAQUE	secop_ii_proveedores	9.0
800161920	ASOCIACION DE PADRES DE HOGARES DE BIENESTAR CERRITO	secop_ii_proveedores	9.0
800176113	GRUPO INCON SAS	secop_ii_proveedores	9.0
901093407	PH HOLDINGS SS	secop_ii_proveedores	9.0
830045204	SOLUCIONES EN REDES Y SISTEMAS SAS	secop_ii_proveedores	9.0
830071248	GO PLUS SAS	secop_ii_proveedores	9.0
900087469	HOTELERIA INTERNACIONAL S.A. SUCURSAL COLOMBIA	secop_ii_proveedores	9.0
900409736	Palcort Tech SAS	secop_ii_proveedores	9.0
800074042	ASOCIACION DE USUARIOS DE PROGRAMA HOGARES COMUNITARIOS DE BIENESTAR FUTUROS DEL PACUAL	secop_ii_proveedores	9.0
830112750	ITSTK IT SERVICES TECHNOLOGY AND KNOWLEDGE LTDA	secop_ii_proveedores	9.0
892000102	CAMARA DE COMERCIO DE VILLAVICENCIO	secop_ii_proveedores	9.0
812000159	ASOCIACION MOGAMBO SECTOR 2	secop_ii_proveedores	9.0
900622165	FUNDACION SOCIAL ALBERTO MERANI	secop_ii_proveedores	9.0
900527407	JUNTA DE ACCION COMUNAL BARRIO LAS ORQUIDEAS	secop_ii_proveedores	9.0
900027514	EXPERTY SAS	secop_ii_proveedores	9.0
900638279	CORPORACION DISTRITAL DE LIGAS DEPORTIVAS	secop_ii_proveedores	9.0
805025186	CASA MADRE CANGURO ALFA S.A.	secop_ii_proveedores	9.0
900036023	AYUDANDO AYUDAR LA MANO QUE APOYA	secop_ii_proveedores	9.0
900911377	ASOCIACION DE RESGUARDOS INDIGENAS PACANDE ARIP	secop_ii_proveedores	9.0
811039146	Corporacion Centro de atencion especializada crecer	secop_ii_proveedores	9.0
900941840	CONSTRUCTORA ARBECH SAS	secop_ii_proveedores	9.0
809009880	BANCO ARQUIDIOCESANO DE ALIMENTOS DE IBAGUE	secop_ii_proveedores	9.0
800186596	CACHARRERIA CASA GOMEZ LTDA	secop_ii_proveedores	9.0
900094112	Servicios Integrales en Salud Mental	secop_ii_proveedores	9.0
900146090	Fundacion Parque Tecnologico del Software de Antioquia	secop_ii_proveedores	9.0
811011779	RENTING COLOMBIA SAS	secop_ii_proveedores	9.0
901322958	ZEAR INGENIERIA SAS	secop_ii_proveedores	9.0
890322007	QUIMPAC DE COLOMBIA SA	secop_ii_proveedores	9.0
900024999	ARK SOLUCIONES ARQUITECTONICAS Y DISENO S.A.S.	secop_ii_proveedores	9.0
901291278	ASOGESTORES S.A.S	secop_ii_proveedores	9.0
800141622	ASOCIACION DE USUARIOS DEL PROGRAMA HCB DEL BARRIO JOSE MARIA CARBONELL	secop_ii_proveedores	9.0
800181197	COOPERATIVA DE TRABAJO ASOCIADO DE COMUNICADORES SOCIALES DE LA COSTA ATLANTICA	secop_ii_proveedores	9.0
830502520	ENRIQUE CARLOS NADAD MEJIA LTDA	secop_ii_proveedores	9.0
800096993	ASOCIACION DE PADRES DE HOGARES DE BIENESTAR EL DESPERTAR FELIZ	secop_ii_proveedores	9.0
800099124	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE	secop_ii_proveedores	9.0
800138673	ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR SAN MARTIN	secop_ii_proveedores	9.0
900815183	CUERPO DE BOMBEROS VOLUNTARIOS DEL MUNICIPIO DE SANTA ROSA - CAUCA	secop_ii_proveedores	9.0
800154351	BLAMIS DOTACIONES LABORATORIO SAS	secop_ii_proveedores	9.0
900474142	MUNOZ INGENIERIA SAS	secop_ii_proveedores	9.0
890209432	FUNDACION SANTANDEREANA PARA EL DESARROLLO REGIONAL	secop_ii_proveedores	9.0
806011019	Recuperaciones Naranjo Recycling Sas	secop_ii_proveedores	9.0
900699201	DROGUERIA SUPERDESCUENTOS 15 SUESCA SAS	secop_ii_proveedores	9.0
901061828	ASTURIA PENA BOCANEGRA SAS	secop_ii_proveedores	9.0
830512643	CENTRAL DE TORNOS Y BOBINADOS LIMITADA	secop_ii_proveedores	9.0
900583670	PROCESOS Y GESTION ECOLOGICA PROGECOL SAS	secop_ii_proveedores	9.0
900870138	Ingenium Proyectos Sostenibles	secop_ii_proveedores	9.0
860072367	PUBLISENALES SOCIEDAD POR ACCIONES SIMPLIFICADA	secop_ii_proveedores	9.0
901032632	CONSORCIO DIN ISUTECH	secop_ii_proveedores	9.0
900634314	UP IDEAS S.A.S.	secop_ii_proveedores	9.0
900827355	Greenplus LC SAS	secop_ii_proveedores	9.0
830041655	ELEVADORES INTEGRAL S.A.S	secop_ii_proveedores	9.0
901295018	JURIDICOS INTEGRADOS MENA & MAYA ABOGADOS ASOCIADOS	secop_ii_proveedores	9.0
890703658	INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE IBAGUE	secop_ii_proveedores	9.0
900276964	EDASIM COLOMBIA LTDA	secop_ii_proveedores	9.0
830146499	M.C ARQUITECTOS S.A	secop_ii_proveedores	9.0
890983803	MUNICIPIO DE SANTO DOMINGO	secop_ii_proveedores	9.0
900740837	INVERSIONES TECNOMEDICA DE COLOMBIA SAS	secop_ii_proveedores	9.0
900073771	ESCUDERO GIRALDO & ASOCIADOS SAS	secop_ii_proveedores	9.0
900495926	INPRO AUTOMATION SAS	secop_ii_proveedores	9.0
900299043	PLASTICOS AMBIENTALES SAS	secop_ii_proveedores	9.0
900459501	AGROCIVIL DEL SUR LTDA	secop_ii_proveedores	9.0
830140047	B&A BIOMEDICOS ASOCIADOS LTDA	secop_ii_proveedores	9.0
805025441	Best Technologies S.A.S.	secop_ii_proveedores	9.0
800236495	Monasterio de la Visitacion de Santa Maria	secop_ii_proveedores	9.0
900477235	UNIDAD ADMINISTRATIVA ESPECIAL MIGRACION COLOMBIA	secop_ii_proveedores	9.0
900646492	FUNDACION INSTRUCCION CRISTIANA CATOLICA DE PESCA INDALECIO VASQUEZ	secop_ii_proveedores	9.0
830025476	WYF Television Ltda.	secop_ii_proveedores	9.0
822001676	SERVICIOS PROFESIONALES Y TECNICOS LIMITADA	secop_ii_proveedores	9.0
830112154	CONTROLES Y AUTOMATIZACION SAS EN REORGANIZACION	secop_ii_proveedores	9.0
900746931	FUNDACION PARA EL DESARROLLO ECONOMICO SOCIAL Y CULTURAL DE LAS AGRUPACIONES ISLENAS	secop_ii_proveedores	9.0
901035456	FUNDACION SAMA SOCIAL	secop_ii_proveedores	9.0
860026635	Academia	secop_ii_proveedores	9.0
900530034	MCI SOLUCIONES INTEGRALES S.A.S.	secop_ii_proveedores	9.0
900926821	MARKETING Y ESPACIOS SAS	secop_ii_proveedores	9.0
900256781	Expenda SAS	secop_ii_proveedores	9.0
901115693	UNION TEMPORAL CIDEI FUEEEC	secop_ii_proveedores	9.0
900689531	WILCHES DE SANTANDER SAS	secop_ii_proveedores	9.0
900897324	Apple Tree Comunications Colombia SAS	secop_ii_proveedores	9.0
830055025	MEDIATICA COMUNICACIONES LTDA	secop_ii_proveedores	9.0
900791793	Proyectos y Soluciones Industriales SAS	secop_ii_proveedores	9.0
890984843	Corporacion Interactuar	secop_ii_proveedores	9.0
901067739	GRUPO EMPRESARIAL STACM SAS	secop_ii_proveedores	9.0
900053293	Serco servicio y suministro quimico Ltda.	secop_ii_proveedores	9.0
890985138	CORPORACION AUTONOMA REGIONAL DE LAS CUENCAS DE LOS RIOS NEGRO - NARE	secop_ii_proveedores	9.0
830507245	CLINICA JERUSALEN LIMITADA	secop_ii_proveedores	9.0
900512972	FUNDACION IBEROAMERICANA DE TRASPLANTE	secop_ii_proveedores	9.0
800026156	MUNICIPIO DE OICATA	secop_ii_proveedores	9.0
